organisation,cohort,organisation_name,pipeline,issue_type,severity,responsibility,count_issues,collection,endpoint,endpoint_url,latest_status,latest_exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date
local-authority:SAL,ODP-Track2,St Albans City and District Council,conservation-area-document,,,,,conservation-area,f074b84d4e43c23a9f3c862a5679bac8cc3c6ef93e5bc4f8f89bb46a3caa586b,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Conservation_Area_Documentation_Dataset.csv,200,,a0b8c5e082913d61dd7f16c38bd48f8fb2831ef85815e579f5acf0f8c0ccc5a3,2025-01-30,2024-02-02,,2024-11-14,
local-authority:SAL,ODP-Track2,St Albans City and District Council,listed-building-outline,invalid geometry - fixed,warning,external,2.0,listed-building,4ecb586385c9fbdaec5df01e81f63ea222d2a7e79c9209d4253e7ffc6fca20f0,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Listed_Buildings_Dataset.json,200,,f5f253b143cbbbf6d6189989f19ec0a92e9fa552bd726c689a5fec16dcd15509,2025-01-30,2024-02-02,,2024-11-15,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree,reference values are not unique,error,external,6.0,tree-preservation-order,fc49c6b6d4caad5daab9fc4af9876cc92aa722cafb3ac620c82cc45428ce7a63,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Dataset.json,200,,c2824c06e8b432522e446f91c617d351a483254d1ce6a5800da300ac731b98d6,2025-01-30,2024-02-02,,2024-11-28,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree-preservation-zone,invalid geometry - fixed,warning,external,1.0,tree-preservation-order,aee249ffed25eb657d38dcfe41cebf6d7f2d3464f07b367d17898d71e3646591,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Preservation_Zone_Dataset.json,200,,d3417bc0e9389d061f57288e1c5c5141dfec2ca9772c6b1eeab6a53272878f92,2025-01-30,2024-02-02,,2024-11-09,
local-authority:SAL,ODP-Track2,St Albans City and District Council,tree-preservation-zone,patch,info,internal,543.0,tree-preservation-order,aee249ffed25eb657d38dcfe41cebf6d7f2d3464f07b367d17898d71e3646591,https://www.stalbans.gov.uk/sites/default/files/documents/publications/planning-building-control/Agile/Tree_Preservation_Zone_Dataset.json,200,,d3417bc0e9389d061f57288e1c5c5141dfec2ca9772c6b1eeab6a53272878f92,2025-01-30,2024-02-02,,2024-11-09,
local-authority:TEW,ODP-Track2,Tewkesbury Borough Council,article-4-direction-area,,,,,article-4-direction,d1fd06f3e16d52290d3c1f6e6076a4a9129db3eda91bdad28b5f4655e1a80b19,https://tewkesburybc.s3.eu-west-2.amazonaws.com/geojson/article-4-direction-area.geojson,200,,dca3f136cc59d5fe4480ea5ee8341d7eeaea8f6b4b6d43ce8c7245b3f4c5c2d1,2025-01-30,2024-01-15,,2024-02-15,
local-authority:TEW,ODP-Track2,Tewkesbury Borough Council,conservation-area,invalid geometry - fixed,warning,external,1.0,conservation-area,54bf142531133bc131b927d27c30fed857d3a3aab0b80737fe26ab0aba4610de,https://tewkesburybc.s3.eu-west-2.amazonaws.com/geojson/conservation-area.geojson,200,,c95ea4bd051f8c6c497a3b394ed3306a5d5516b635f53b46394ce8aebde324a1,2025-01-30,2024-01-17,,2024-12-03,
local-authority:TEW,ODP-Track2,Tewkesbury Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,40.0,listed-building,696ba4151c5b88c695da981274de4baa5a14f8a0a57f730f5bbfbbf1fba8d6a7,https://tewkesburybc.s3.eu-west-2.amazonaws.com/geojson/listed-buildings-outline.geojson,200,,b0da8e15d671be1f0d4ae5f3f8ea1788383e372996f4c1da3eb27b076e2b3c5d,2025-01-30,2024-01-16,,2024-06-15,
local-authority:TEW,ODP-Track2,Tewkesbury Borough Council,listed-building-outline,missing value,error,external,1.0,listed-building,696ba4151c5b88c695da981274de4baa5a14f8a0a57f730f5bbfbbf1fba8d6a7,https://tewkesburybc.s3.eu-west-2.amazonaws.com/geojson/listed-buildings-outline.geojson,200,,b0da8e15d671be1f0d4ae5f3f8ea1788383e372996f4c1da3eb27b076e2b3c5d,2025-01-30,2024-01-16,,2024-06-15,
local-authority:TEW,ODP-Track2,Tewkesbury Borough Council,tree,,,,,tree-preservation-order,18ade76faa742c056050a7ce72cc84abdb1736e2fba32928fa3f5e5653bdb099,https://tewkesburybc.s3.eu-west-2.amazonaws.com/geojson/tree-preservation-order-dataset.geojson,200,,1afd63378368326224010a29d9e247fc8b55f7225a87042f1e6b70c77ea428f0,2025-01-30,2024-02-06,,2024-02-07,
local-authority:TEW,ODP-Track2,Tewkesbury Borough Council,tree-preservation-zone,invalid geometry - fixed,warning,external,10.0,tree-preservation-order,7e6f645c62de982f0dc14414618cfa541ec2e0983cfe4567246bf01ec5f00273,https://tewkesburybc.s3.eu-west-2.amazonaws.com/geojson/tree-preservation-zone.geojson,200,,e4e45d88b8d0ff9c015d60b8bf4ed94a0000a811d08416f45d279d8f03af61ab,2025-01-30,2024-01-22,,2024-02-06,
local-authority:WBK,ODP-Track2,West Berkshire Council,article-4-direction-area,,,,,article-4-direction,83984124f1346554c4f805f337c1bdee789c375651058eac7ba0a33f83b35167,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_ARTICLE4_DIRECTIONS/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,eea20f7b95931c5c307840661a5a70b33cd38bd92e9935412dd58b887a9801ed,2025-01-30,2024-01-22,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,conservation-area,,,,,conservation-area,64b205f56014fc81435e61bb55745dbfac6fe7c87dcd13cb391262eb73a8c13b,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_CONSERVATION_AREAS/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,a5047f74d247cb2d415f9b9c3b145e0204e40ebc24e1eae82a5ee8203c0191e9,2025-01-30,2024-01-22,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,listed-building-outline,,,,,listed-building,26018648805716d05532f00c2f8fe0d25d73a3dedf92c58e798cf851e8782466,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_LISTED_BUILDINGS/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,9e53ba5d8e0fd937449492129940c6ae950c5a604abf7ad74f106bd5eb05fa1e,2025-01-30,2024-02-06,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,tree,,,,,tree-preservation-order,bc931f92317d0ed738079632e507f3b58976fe0826c733c1e3a3a7f72fa65624,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_TREE_PRESERVATION_ORDERS/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,858ad361107c3c52436376845fb8353f16a7d0577561afc26a0e9415e2ba1450,2025-01-30,2024-01-23,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,tree-preservation-zone,invalid category value,error,external,1.0,tree-preservation-order,c3b09959756401a0a1e9a3b75e34fe60dcf48c91b3b1b7802beb4d8ba8957445,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_TREE_PRESERVATION_ZONES/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,f7e2228985d70caeec219e092c170b17af4f757f5bab004c89453563eeb032ad,2025-01-30,2024-01-24,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,tree-preservation-zone,invalid geometry - fixed,warning,external,1.0,tree-preservation-order,c3b09959756401a0a1e9a3b75e34fe60dcf48c91b3b1b7802beb4d8ba8957445,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_TREE_PRESERVATION_ZONES/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,f7e2228985d70caeec219e092c170b17af4f757f5bab004c89453563eeb032ad,2025-01-30,2024-01-24,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,tree-preservation-zone,patch,info,internal,908.0,tree-preservation-order,c3b09959756401a0a1e9a3b75e34fe60dcf48c91b3b1b7802beb4d8ba8957445,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_TREE_PRESERVATION_ZONES/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,f7e2228985d70caeec219e092c170b17af4f757f5bab004c89453563eeb032ad,2025-01-30,2024-01-24,,2025-01-30,
local-authority:WBK,ODP-Track2,West Berkshire Council,tree-preservation-zone,reference values are not unique,error,external,32.0,tree-preservation-order,c3b09959756401a0a1e9a3b75e34fe60dcf48c91b3b1b7802beb4d8ba8957445,https://gis.westberks.gov.uk/server/rest/services/Layers/LPA_TREE_PRESERVATION_ZONES/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,200,,f7e2228985d70caeec219e092c170b17af4f757f5bab004c89453563eeb032ad,2025-01-30,2024-01-24,,2025-01-30,
local-authority:DOV,ODP-Track3,Dover District Council,article-4-direction,,,,,article-4-direction,03b17776d0e7707bdb98768bdcac82cf7d01595a3536032c1c91abf96f2db9f0,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/Article_4_Output_view/FeatureServer/1//query?where=1%3D1&f=json&outfields=*,200,,be173c4dc005cb9db8c7d68f0361908523cdd1075d516335a508db2728bb56ac,2025-01-30,2023-12-21,,2024-03-21,
local-authority:DOV,ODP-Track3,Dover District Council,article-4-direction-area,,,,,article-4-direction,4ae452cf1edffc027a1b929ce7c6e0692a3bd92066bab4853bafa9ecd8907499,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/Article_4_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,7c50704ce81bc026acf227134e2483f32b3142372fa3e423835f5897c3d0cf66,2023-12-21,2023-10-11,2023-12-21,2023-10-12,2023-12-21
local-authority:DOV,ODP-Track3,Dover District Council,article-4-direction-area,invalid geometry - fixed,warning,external,4.0,article-4-direction,701a969f68db2fb8bae189534a1f32bb1cc5e357a3f67aa2a7deaae600fd4537,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/Article_4_Output_view/FeatureServer/0//query?where=1%3D1&f=geojson&outfields=*,200,,b6082177f2b53998f9de606473313f22108486873773cf4a7933a15463576576,2025-01-30,2023-12-21,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,article-4-direction-area,missing value,error,external,55.0,article-4-direction,701a969f68db2fb8bae189534a1f32bb1cc5e357a3f67aa2a7deaae600fd4537,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/Article_4_Output_view/FeatureServer/0//query?where=1%3D1&f=geojson&outfields=*,200,,b6082177f2b53998f9de606473313f22108486873773cf4a7933a15463576576,2025-01-30,2023-12-21,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,conservation-area,,,,,conservation-area,fbe35483bb292b89c811a2db835df9dd5212ee1093daebd1f6b811d620643c1b,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/Conservation_Areas_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,6f7313348156fb6f5497c7da44ac0d6886260645be276dbf6fc3db3c9622bdad,2025-01-30,2023-10-10,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,listed-building-outline,,,,,listed-building,5bc1ac9884d11a0e747e1ba0356b6928e026966dc5b36d8b79c3641ddb9950d6,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/Listed_Buildings_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,18fde3917562add77ac69debcaa5cca4637a51d89e6e7a8b8c810aa88b28fcdd,2025-01-30,2023-10-13,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,tree,,,,,tree-preservation-order,0cfd31d51f6c7f8970b87a59b295083e383661d48ec12ea3ff5f652498b9b867,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/1/query?where=1%3D1&f=geojson&outFields=*,200,,54c0de04b468c95ed61cfbf36777506b7aa4f6b5b50ae1c8b7dd53c92461a128,2025-01-30,2023-10-26,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,tree-preservation-order,,,,,tree-preservation-order,3c46c9628d91bb798b66479672035f07958c1aa505592486d83d752c965ee2f1,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/2/query?where=1=1&outfields=*&f=geojson,200,,f0082ba711ef431ccd5cc0c23c8c643fcbd6aec1c37161ab655d4bd0dfecf7fc,2023-12-22,2023-12-21,2023-12-22,2023-12-22,2023-12-22
local-authority:DOV,ODP-Track3,Dover District Council,tree-preservation-order,missing value,error,external,440.0,tree-preservation-order,ff199b1dc647436cb33b44f767c27b282ac993f2c0b8b8e9e5158774d1d5824a,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/2/,200,,d73e0e40dc03a8677414002059eef97446863a94a636b3e4d90a830917b28365,2025-01-30,2023-12-22,,2024-02-07,
local-authority:DOV,ODP-Track3,Dover District Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,c02b990ae3d48107c12c7482ab3a9b8662a2ca8b081756c63cabdd8a01e065e7,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,ee81bcc498e2615bdb9172d2b9ebb439ae80360c74a0be620d3f35b7568bd3a5,2025-01-30,2023-10-11,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,tree-preservation-zone,patch,info,internal,686.0,tree-preservation-order,c02b990ae3d48107c12c7482ab3a9b8662a2ca8b081756c63cabdd8a01e065e7,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,ee81bcc498e2615bdb9172d2b9ebb439ae80360c74a0be620d3f35b7568bd3a5,2025-01-30,2023-10-11,,2024-06-28,
local-authority:DOV,ODP-Track3,Dover District Council,tree-preservation-zone,reference values are not unique,error,external,242.0,tree-preservation-order,c02b990ae3d48107c12c7482ab3a9b8662a2ca8b081756c63cabdd8a01e065e7,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,200,,ee81bcc498e2615bdb9172d2b9ebb439ae80360c74a0be620d3f35b7568bd3a5,2025-01-30,2023-10-11,,2024-06-28,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,article-4-direction,,,,,article-4-direction,1affbd7b3234b3c11be84f769ad57b39712d5945c637269daa5742e1bb196976,https://map.northlincs.gov.uk/GetOWS.ashx?VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=article_4_details&MAPSOURCE=nlincs_mapsources%2Fnlc_wfs&OUTPUTFORMAT=csv,200,,b58ee0047511fd07c3658776804bc869f5f862865b333522064609894ec60e2a,2025-01-30,2024-04-08,,2024-04-09,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,article-4-direction-area,,,,,article-4-direction,9786de81333a1dc128c875e0e362701712c0eb282f3888c31aa3383fe059d9e2,https://m.northlincs.gov.uk/geoserver/arcus_ws/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=arcus_ws%3Aopen_article_4&outputFormat=application%2Fjson,200,,36ac9711517f8f53b3215747df2a02151e932586dc37b073b05899992a6392fa,2025-01-30,2024-04-08,,2024-10-04,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,conservation-area,,,,,conservation-area,f6e780af9842b90fcd4af1250ba894d7d07c7acac18210210db38e4c4cc702f4,https://m.northlincs.gov.uk/geoserver/arcus_ws/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=arcus_ws%3Aopen_conservationareas&outputFormat=application%2Fjson,200,,240a0a57843dd480f7593dd3152bb43b5d243827935feea96320a52bf37fe553,2025-01-30,2024-04-08,,2024-10-03,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,conservation-area-document,,,,,conservation-area,1ce2276aaa2ee05aed0c14e5eb4023692eb41feaf5ff89c76b79e1df7cae158f,https://map.northlincs.gov.uk/GetOWS.ashx?VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=conservation_area_details&MAPSOURCE=nlincs_mapsources%2Fnlc_wfs&OUTPUTFORMAT=csv,200,,0b71c06f69d1477a0ca25514b91f0faafcb6395fb02427bf0121c089af78ce46,2025-01-30,2024-04-08,,2024-09-18,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,listed-building-outline,,,,,listed-building,d19fec0b28886bf0d4cb16d2af1bb71db84bf95fda52a6369b1ee39473a8e1bd,https://m.northlincs.gov.uk/geoserver/arcus_ws/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=arcus_ws%3Aopen_listed_buildings&outputFormat=application%2Fjson,200,,9286b87b1c811bf02ccb08639233f98f0030c80dc9236276d58203949577b9c2,2025-01-30,2024-04-08,,2024-10-04,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,tree,,,,,tree-preservation-order,c4e4b10ec88156ebc3c47565a192ec736e6da47b5a6f4153ae56f18ff1aa0368,https://m.northlincs.gov.uk/geoserver/arcus_ws/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=arcus_ws%3Aopen_treepreservationorders&outputFormat=application%2Fjson,200,,4b502ea3a1cd6efcf41045b86e4703fe7368b575f9ff0dbf180271f66516d551,2025-01-30,2024-04-08,,2025-01-29,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,tree-preservation-order,missing value,error,external,1.0,tree-preservation-order,f8d1d243adf081fbb70f9ca76464a1de9da7f9266ee4b94a8ebfba6d894c89a0,https://map.northlincs.gov.uk/GetOWS.ashx?VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=tree_preservation_details&MAPSOURCE=nlincs_mapsources%2Fnlc_wfs&OUTPUTFORMAT=csv,200,,0cb067c79ae0b7d9f499978f2c177423292d6749eb60cf68b9d12a81ff55ba8c,2025-01-30,2024-04-08,,2025-01-29,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,tree-preservation-order,unknown entity - missing reference,error,external,1.0,tree-preservation-order,f8d1d243adf081fbb70f9ca76464a1de9da7f9266ee4b94a8ebfba6d894c89a0,https://map.northlincs.gov.uk/GetOWS.ashx?VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=tree_preservation_details&MAPSOURCE=nlincs_mapsources%2Fnlc_wfs&OUTPUTFORMAT=csv,200,,0cb067c79ae0b7d9f499978f2c177423292d6749eb60cf68b9d12a81ff55ba8c,2025-01-30,2024-04-08,,2025-01-29,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,tree-preservation-zone,missing value,error,external,1.0,tree-preservation-order,53eba20d9ed28d7c5697801cac14484725fd0bb86175cea268180ecdbec89123,https://m.northlincs.gov.uk/geoserver/arcus_ws/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=arcus_ws%3Aopen_treepreservationorder_zones&outputFormat=application%2Fjson,200,,703f9fe058c16b564d38be328536dedf518182406cd61a7a691092a72e0186ed,2025-01-30,2024-04-08,,2024-12-19,
local-authority:NLN,ODP-Track3,North Lincolnshire Council,tree-preservation-zone,unknown entity - missing reference,error,external,1.0,tree-preservation-order,53eba20d9ed28d7c5697801cac14484725fd0bb86175cea268180ecdbec89123,https://m.northlincs.gov.uk/geoserver/arcus_ws/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=arcus_ws%3Aopen_treepreservationorder_zones&outputFormat=application%2Fjson,200,,703f9fe058c16b564d38be328536dedf518182406cd61a7a691092a72e0186ed,2025-01-30,2024-04-08,,2024-12-19,
local-authority:NSM,ODP-Track3,North Somerset Council,article-4-direction,missing value,error,external,76.0,article-4-direction,0587dcfba69b374a7b3146db4efdb34d3ba92db745aef9b895b4cade24d0ac2e,https://apps.n-somerset.gov.uk/planningdata/Article%204%20Direction%20Dataset.csv,200,,866679c103c00233203e50764df295ad524bf9f09d2d0eb66425a4afbbaeb163,2025-01-30,2024-06-24,,2024-06-25,
local-authority:NSM,ODP-Track3,North Somerset Council,article-4-direction-area,Unexpected geom type within GeometryCollection,error,external,1.0,article-4-direction,e23d220663fd8297427832c7f0aa7bf8431a5318051364ff57df31be4dd3052c,https://apps.n-somerset.gov.uk/planningdata/Article%204%20Direction%20Area.json,200,,b7e4ada58051378923852651f797fd004c04ce3ebc36e94ef3127132cda2c532,2025-01-30,2024-06-24,,2024-06-25,
local-authority:NSM,ODP-Track3,North Somerset Council,article-4-direction-area,missing value,error,external,38.0,article-4-direction,e23d220663fd8297427832c7f0aa7bf8431a5318051364ff57df31be4dd3052c,https://apps.n-somerset.gov.uk/planningdata/Article%204%20Direction%20Area.json,200,,b7e4ada58051378923852651f797fd004c04ce3ebc36e94ef3127132cda2c532,2025-01-30,2024-06-24,,2024-06-25,
local-authority:NSM,ODP-Track3,North Somerset Council,conservation-area,,,,,conservation-area,69f9df6cc9c634fe3b7c157d9478fd1983dba349226f8d3a80dc863ba37f88e5,https://apps.n-somerset.gov.uk/planningdata/Conservation%20Areas.json,200,,9c922f9d816efb139c1d3391dc9ac4e3cc42a757ca1e7cceb45b854770f25a99,2025-01-30,2024-06-21,,2024-06-25,
local-authority:NSM,ODP-Track3,North Somerset Council,listed-building-outline,invalid geometry - fixed,warning,external,2.0,listed-building,86989e02343ffef9d8b435e466deffa059597d4e9f643cacd2daf625b19d726a,https://apps.n-somerset.gov.uk/planningdata/Listed_buildings_outline_dataset.json,200,,420181ac627396d3125c417027a29004a2f989c91abebb869af532e5201f71e1,2025-01-30,2024-06-24,,2024-10-23,
local-authority:NSM,ODP-Track3,North Somerset Council,tree,,,,,tree-preservation-order,e89653123a38ddddfd70d71589c15d28ba2444ccefd5d7903e71ec762f2b4bd3,https://apps.n-somerset.gov.uk/planningdata/Tree_Dataset.json,200,,4613e0735fe6ae7824b01d21c6f32fc3e2c4c00ce325fc2c7107438a0bf9838f,2025-01-30,2024-08-21,,2024-12-15,
local-authority:NSM,ODP-Track3,North Somerset Council,tree-preservation-order,missing value,error,external,11288.0,tree-preservation-order,239445b34f503bc768c366c4260fc26b498f62951c1cb1215f8305165cc7b688,https://apps.n-somerset.gov.uk/planningdata/Tree_Preservation_Order_Dataset.csv,200,,4ac6b9b6f49a6ee5fec067cd0c14be68a80608932ae74a85c64a1ab27d8e55b5,2025-01-30,2024-09-02,,2024-12-15,
local-authority:NSM,ODP-Track3,North Somerset Council,tree-preservation-zone,patch,info,internal,1460.0,tree-preservation-order,d481e2c6bf9d4c2dae5bf6d8e2b199b74755104b807830c41d7515c4b46a70c6,https://apps.n-somerset.gov.uk/planningdata/Tree_Preservation_Zone_Dataset.json,200,,426531e5d5883a8a88e163607cedd1e3589f8a7d5e9b07c7e2f6c857759ebc36,2025-01-30,2024-06-24,,2024-12-15,
local-authority:SLF,ODP-Track3,Salford City Council,conservation-area,,,,,conservation-area,3e7bba7ac22c59c6daaac91eb6f68e513f95032060614b0cb142b7d1cd4bbd94,https://map.salford.gov.uk/geoserver/INSPIRE/ows?service=WFS&version=2.0.0&request=GetFeature&typeName=INSPIRE:IHM_CONSERVATIONAREAS&srsName=EPSG:4326&outputFormat=application/json,200,,f5147cd1d96bd0387bea0221b71fcf8f704b278f6de7aa65848cc07fea8bbe72,2024-11-19,2020-09-06,2024-11-13,2021-10-22,2024-11-19
local-authority:SLF,ODP-Track3,Salford City Council,conservation-area,OSGB,warning,external,16.0,conservation-area,d02c91c33b6d0999c5d95acab72bd87e012f150427e4b7759a5e4bd5a150eed2,https://map.salford.gov.uk/geoserver/SpatialPlanning/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=SpatialPlanning:aslp_conservation_areas&outputFormat=application%2Fjson,200,,8e73b847902d3858b27ae7ffbcd5a5500021e41b716b134c8e91808603fa9bb1,2025-01-30,2024-11-13,,2024-11-19,
local-authority:WRL,ODP-Track3,Wirral Borough Council,article-4-direction,,,,,article-4-direction,ca4bb4ce3d76cc57183c2de03dfddb6f3e45b451c658b077d0626e2b6f871c0a,https://www.wirral.gov.uk/files/article-4-direction.csv/download?inline,200,,f70af577a0c85dd9907b50591a89d0c9df376ed17555731f8365dfb38d516eca,2025-01-30,2024-11-20,,2024-11-28,
local-authority:WRL,ODP-Track3,Wirral Borough Council,article-4-direction-area,OSGB,warning,external,13.0,article-4-direction,55cf0a2a52a0c2e523e1d7606e6c3d55e8a3aca681babe9acc1183e4afa76439,https://www.wirral.gov.uk/files/article-4-direction-area.geojson/download?inline,200,,bf8ac23c3f07ca67b8439b4c3ee8f572e8d01ef03663d0c0745aeaad42bcd5ba,2025-01-30,2024-11-20,,2024-11-20,
local-authority:WRL,ODP-Track3,Wirral Borough Council,conservation-area,OSGB,warning,external,27.0,conservation-area,d28294636eb23ba136308d5e1ce0739bbaa7bb05031c6a86f632a2519099ed87,https://www.wirral.gov.uk/files/conservationarea.geojson/download?inline,200,,6963528bc8685705d9116533cac3be9c47f8a3e633edeb03885fa77ca31081d0,2025-01-30,2024-10-25,,2025-01-11,
local-authority:WRL,ODP-Track3,Wirral Borough Council,conservation-area-document,,,,,conservation-area,4f7e77db56b58e62b7f5935cd7eabff4cbfa2a059023a0ec1114b47c7f99febb,https://www.wirral.gov.uk/files/conservation-area-document.csv/download?inline,200,,ccc0618dc7ea214801a657f46524643a04e347eb3f09796d807b2daf9eed55bc,2025-01-30,2024-10-25,,2025-01-11,
local-authority:WRL,ODP-Track3,Wirral Borough Council,listed-building-outline,OSGB,warning,external,1825.0,listed-building,d24dbcb176ee1cca4e169d3793e9856b72560bd49ae96bec292df6d7a70d14ce,https://www.wirral.gov.uk/files/listed-building-outline.geojson/download?inline,200,,dc03fe1682f1d7936e980f6a4c14de1308ab03d0f980dd980ab10b726100ab4a,2025-01-30,2024-11-13,,2024-11-15,
local-authority:WRL,ODP-Track3,Wirral Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,2.0,listed-building,d24dbcb176ee1cca4e169d3793e9856b72560bd49ae96bec292df6d7a70d14ce,https://www.wirral.gov.uk/files/listed-building-outline.geojson/download?inline,200,,dc03fe1682f1d7936e980f6a4c14de1308ab03d0f980dd980ab10b726100ab4a,2025-01-30,2024-11-13,,2024-11-15,
local-authority:ASF,ODP-Track4,Ashford Borough Council,listed-building-outline,,,,,listed-building,d4f439fc666b883c110ba5399f83e9519aa6085d00c1ba4ba761091d41bf2a79,https://www.ashford.gov.uk/media/nbtf0mzr/listedbuilding_abc.csv,200,,26c75ac4c3bac8eb22241733f03d9bf20c87c16b0ab5a7c6375ebd36f1890988,2025-01-30,2024-10-25,,2024-10-26,
local-authority:ASF,ODP-Track4,Ashford Borough Council,tree-preservation-order,,,,,tree-preservation-order,e9a8796c89f39ff819566625f243643b3ff953a30f1f247778bb57741cc5653c,https://www.ashford.gov.uk/media/uuqnswra/tpo_spatial_22_07_24.csv,200,,53ad52dfa778c93250aad21a5743e74723e197244f921d0d6c05c157db6f9b0f,2025-01-30,2024-09-02,,2024-09-02,
