organisation,cohort,name,collection,pipeline,endpoint,endpoint_url,licence,status,days_since_200,exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date,cohort_start_date
local-authority:HOR,ODP-Track4,Horsham District Council,tree-preservation-order,tree,d6abdbc3123bc4b60ee9d34ab1ec52dda34d67e6260802df6a944a5f7d09352b,https://services.arcgis.com/kpKmjwOZyXMs3vON/arcgis/rest/services/hdc_3825_TPO_polygon_OGL_WGS84/FeatureServer/2/,ogl3,200,0.0,,1362ae3f50853abcb026aea3b382c257ecffec1239be4a52f944000fa4961ec2,2025-01-22,2024-10-08,,2024-10-09,,2024-02-27
local-authority:LCE,ODP-Track4,Leicester City Council,conservation-area,conservation-area,89d2deb81ed1c1e943d9f3999c565100d22db04531761bf098ed05cabf8c8423,https://geoserver.leicester.gov.uk/geoserver/CONSAREAS/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=CONSAREAS%3Aconservation-area&maxFeatures=50&outputFormat=application%2Fjson,ogl3,200,0.0,,b7b44687379682ca51cd19a9a130be6780486f48faed0ed470cc8b8c6cdf39f1,2025-01-22,2024-11-05,,2024-11-05,,2024-02-27
local-authority:LCE,ODP-Track4,Leicester City Council,conservation-area,conservation-area-document,864d74ebb515466435db25df7b4c936077e745f51b9eca670111cd6e4c202843,https://data.leicester.gov.uk/api/explore/v2.1/catalog/datasets/conservation-area-document/exports/xlsx?lang=en&timezone=Europe%2FLondon&use_labels=true,ogl3,200,0.0,,727791f7883f01ee063d6cb48b49262c01cb2735f58b33734dbc08ee2f23e2ec,2025-01-22,2024-11-05,,2025-01-22,,2024-02-27
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,article-4-direction,article-4-direction-area,3139776593c26742a0c9a92d3078957b90799c16cca269dae7229c6152f61e94,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Article_4_Direction_081223/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,200,0.0,,a6c011ff93c953a1fbd39b1b3123c2e5438de751959839055bc0ca6e1e3e47f9,2025-01-22,2023-12-14,,2024-09-14,,2024-02-27
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,conservation-area,conservation-area,29bfaf49f0d5deaaa3b0ca0ceac987c3a21effc034ad5ad4551e3d7e1ed2e53f,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Conservation_Area_281123/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,200,0.0,,e04d849a94ca8364609d339fbe60f37bed4a76e9727406428a5e3a378fe3aed8,2025-01-22,2023-12-01,,2024-06-30,,2024-02-27
local-authority:BDG,ODP-Track4,London Borough of Barking and Dagenham,listed-building,listed-building-outline,659f589ebfeda0bc11835f7b171b50608f1090d835b9c8384dcee02056f82607,https://services3.arcgis.com/lCzPKKaGs7lhrnrV/ArcGIS/rest/services/Planning_Portal_Listed_Building_Area_081223/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,200,0.0,,9be97fe08ed3b16050a4ab8edfd1fb2b7cd60afd944c77527b8b4cf1f9500928,2025-01-22,2023-12-13,,2024-06-28,,2024-02-27
local-authority:CRY,ODP-Track4,London Borough of Croydon,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:CRY,ODP-Track4,London Borough of Croydon,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:ENF,ODP-Track4,London Borough of Enfield,article-4-direction,article-4-direction-area,d7eb5c537757d3a5b8b1eaf43338ee9c619955ca6fee681a52cc9ed94539530e,https://www.enfield.gov.uk/__data/assets/file/0013/61321/Article-4-Direction-map-data-Planning.gpkg,ogl3,200,0.0,,3e481d655427f5b3d32971c6f0ae11db20b445dfe2454ee7b993d9ee262def1e,2025-01-22,2024-08-14,,2024-08-15,,2024-02-27
local-authority:ENF,ODP-Track4,London Borough of Enfield,conservation-area,conservation-area,78e4a8bde3613e91b6fab11101df7aa9f4fd4ecd53f12850568c275ff38c04b6,https://www.enfield.gov.uk/__data/assets/file/0022/61348/Conservation-areas-map-data-Planning.gpkg,ogl3,200,0.0,,a0fc85d9eeb729038e67342ca8523079423a17c7713c882733ba2c88b274887d,2025-01-22,2024-08-14,,2024-08-15,,2024-02-27
local-authority:HRY,ODP-Track4,London Borough of Haringey,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:HRY,ODP-Track4,London Borough of Haringey,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:HNS,ODP-Track4,London Borough of Hounslow,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:TWH,ODP-Track4,London Borough of Tower Hamlets,article-4-direction,article-4-direction,1e75db94e3349d46db1e037d5cd4b9b0967d22e2d6f69f041a0788c361afb32d,https://services1.arcgis.com/KZuCGRSe2K5BiG1Z/arcgis/rest/services/LBTH_Article_4_Direction_Residential_To_HMO/FeatureServer/83/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,86e8e70366e51ca708cf708e9a1ea5d5bf1f1c689855adfb046fbdd51e70decf,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:TWH,ODP-Track4,London Borough of Tower Hamlets,article-4-direction,article-4-direction-area,6854c25386b9c65c857c7ee74d54dac393bbff199513eae66f4f30eaaa873820,https://services1.arcgis.com/KZuCGRSe2K5BiG1Z/arcgis/rest/services/LBTH_Article4/FeatureServer/5/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,b64c0e37cc110bd5f51acfcafe30f387439498bc45d4884053f9429d527ebd5d,2025-01-22,2024-10-11,,2024-11-06,,2024-02-27
local-authority:TWH,ODP-Track4,London Borough of Tower Hamlets,conservation-area,conservation-area,a32ee3c64fd2a4c0c1b7e4d65a0165185e7bf8309451aca1a6c8487f7d41a65d,https://services1.arcgis.com/KZuCGRSe2K5BiG1Z/arcgis/rest/services/LBTH_ConservationAreas/FeatureServer/6/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,90cb10fd8dc8f09e6b8507320ea670007f9347c0ff76ec2e60c04df8bd18f1e7,2025-01-22,2024-10-11,,2024-10-14,,2024-02-27
local-authority:TWH,ODP-Track4,London Borough of Tower Hamlets,listed-building,listed-building-outline,59b599fec6f412c75dbbd47321b2b3ed0a502885d98c25db876f475f7522d780,https://services1.arcgis.com/KZuCGRSe2K5BiG1Z/arcgis/rest/services/LBTH_ListedBuildings/FeatureServer/71/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,1b68a8fb2a285dc403ef2b903d2a63243cf09bf438669096ee0618c4cfa52fc0,2025-01-22,2024-10-11,,2024-10-14,,2024-02-27
local-authority:TWH,ODP-Track4,London Borough of Tower Hamlets,tree-preservation-order,tree-preservation-zone,b285bb6e4dee87a0974df32ecfe93086ef6765c867acf4658c6aad651a031c32,https://services1.arcgis.com/KZuCGRSe2K5BiG1Z/arcgis/rest/services/LBTH_Tree_Preservation_Zone/FeatureServer/149/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,32cc2e031ad843679b351d5af4e7ebdfe45bd546d5fe268898f7580b83da63db,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:TWH,ODP-Track4,London Borough of Tower Hamlets,tree-preservation-order,tree,eaceade72cd00741743fba9921fb2ef764ed3363f882f420904cb96d20c44106,https://services1.arcgis.com/KZuCGRSe2K5BiG1Z/arcgis/rest/services/LBTH_Tree_Preservation_Orders/FeatureServer/148/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,e9dd9632d157a036b0f2b90fe5ed3705659e95101323832761b1fb77a7367e72,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:MIK,ODP-Track4,Milton Keynes City Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:MIK,ODP-Track4,Milton Keynes City Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:NEW,ODP-Track4,New Forest District Council,article-4-direction,article-4-direction,894e66f3df0d85574911e9898479bf6c1f3dd9bb8bd235d00627b74adfb02f82,https://newforest.gov.uk/media/4266/article-4-direction/xls/NFDC_article_4_direction.csv?m=1734350453880,ogl3,200,0.0,,6c2f48d51989e96291f96016314432403d2bcdecb9e6889574bcd5369ab8e5ad,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:NEW,ODP-Track4,New Forest District Council,article-4-direction,article-4-direction-area,94f98b37cac85e97132b45831270b0112d04061ca9e2b25b2cfd35c795e9fd07,https://www.newforest.gov.uk/media/4269/NFDC%20article%204%20direction%20area.geojson/json/NFDC%20article%204%20direction%20area.geojson,ogl3,200,0.0,,e38d8179268da91491795d7d15eb564e7cee60717e16a738be084badfca079ec,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area,conservation-area,dfb701a17a10d46053eea72484ff3836a75dd839eab109c78f1a3fbc8ca17409,https://www.newforest.gov.uk/media/4226/NFDC-conservation-area.geojson/json/NFDC-conservation-area.geojson,ogl3,200,0.0,,26ac2d1aba0956026df3827227fd97717a90c98bcab4114cbd4f56ce50440043,2025-01-22,2024-11-27,,2024-11-28,,2024-02-27
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area,conservation-area-document,6180a42205056c2f716158e940cd6f2af138e76f63b0730ba0c3582a2673e261,https://www.newforest.gov.uk/media/4225/conservation-area-document-dataset/xls/conservation-area-document_NFDC.csv?m=1732022311657,ogl3,200,0.0,,65efc2d08b67477a04df2f1d9bb8a5f65f396401ff7e2620cb768c95ea192400,2025-01-22,2024-11-27,,2025-01-07,,2024-02-27
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
national-park-authority:Q72617158,ODP-Track4,New Forest National Park Authority,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:NYUA,ODP-Track4,North Yorkshire Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,article-4-direction,article-4-direction,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,article-4-direction,article-4-direction-area,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,conservation-area,conservation-area,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,conservation-area,conservation-area-document,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,listed-building,listed-building-outline,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,tree-preservation-order,tree-preservation-order,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,tree-preservation-order,tree-preservation-zone,No endpoint added,,,,,,,,,,,,
local-authority:NBL,ODP-Track4,Northumberland County Council,tree-preservation-order,tree,No endpoint added,,,,,,,,,,,,
local-authority:PTE,ODP-Track4,Peterborough City Council,article-4-direction,article-4-direction,d5ad6672335d6357c8dc5776d0c18c6f3cc40f7a5a6d0d13607e7a454e05855e,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/3/query?outFields=*&where=1%3D1&f=json,ogl3,200,0.0,,e51e6f8fd1cadb696d5ca229236b84f2ec67afdea6aad03fc81142b04c67adbd,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:PTE,ODP-Track4,Peterborough City Council,article-4-direction,article-4-direction-area,f4d600b88aaf18172828b1dce6c4d00f9b93784dad2c11055b2d6eec899f714b,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/0/query?outFields=*&where=1%3D1&f=json,ogl3,200,0.0,,a03e8926c699554734d2bea5e6961cab38863995aed68cd0d83ebeafdd0c6416,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:PTE,ODP-Track4,Peterborough City Council,conservation-area,conservation-area,7eddd356d929189e7ee8b964e12c8b61ba73c9a100eea0282aeeeb26a7659b9f,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/1/query?outFields=*&where=1%3D1&f=geojson,ogl3,200,0.0,,e3ac3b19197cedb7582a2d7a64ebb872f0cd6cd67fc141815bbaf6ddab9cf8d8,2025-01-22,2024-08-13,,2024-08-14,,2024-02-27
local-authority:PTE,ODP-Track4,Peterborough City Council,conservation-area,conservation-area-document,89ed4502c44b7b38a68da6b89bc635cf89498d618ab0c83e403c96badb67d064,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/2/query?outFields=*&where=1%3D1&f=json,ogl3,200,0.0,,37054a6a1947c2c6ef528f7863d27f5f126205943f2e74edc02de5871e49ed14,2025-01-22,2024-08-14,,2024-08-16,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,article-4-direction,article-4-direction,0076621b85266c55a2813a4561d188afaea56ff0623be0907be328a625e97e5e,https://plymouth.thedata.place/dataset/b18b02a2-c836-4bfc-93f8-bb2edc37fa9c/resource/b48b6c47-f268-407a-91cf-07ad6f9d5ca5/download/article_4_direction_plymouth.csv,ogl3,200,0.0,,ad6d3892764a50887167cde402351e6f712ddfa25205fc8501b189f29feb08f5,2025-01-22,2024-12-05,,2024-10-31,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,article-4-direction,article-4-direction-area,ced0b624cb0e3ed809bf20c6b46b2e603b5b3ee080ee6c988e7f8e8ca0413e05,https://plymouth.thedata.place/dataset/b18b02a2-c836-4bfc-93f8-bb2edc37fa9c/resource/43a43a94-575c-4d3f-8ee5-436d5c3970ab/download/article4.geojson,ogl3,200,0.0,,8a3ef6fb3cf374edf1970367e9df4d56f72f69f0f7a4c28efd23ee98c28693d9,2025-01-22,2024-12-05,,2024-12-11,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,conservation-area,conservation-area,108cf83c084f41a4d222fa095e10cc39d5ba9ac4a9e7a33f9c5cde3c9173df25,https://plymouth.thedata.place/dataset/7d4db8c4-6ac3-4e13-957b-4745db3b357b/resource/e474cdba-bbf4-41c0-bc14-894c81f69f1e/download/conservation_area_plymouth.geojson,ogl3,200,0.0,,cd40e48f83ffbdf2536d01b4e2ae7b2226cd02a57fb07ec888653629300bcb11,2025-01-22,2024-12-05,,2024-10-31,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,conservation-area,conservation-area-document,6d953394bf3cff23b634897683bbb4f07df453e38ac1b35846e05d6a7efcf6fe,https://plymouth.thedata.place/dataset/7d4db8c4-6ac3-4e13-957b-4745db3b357b/resource/407379f8-3815-49ac-966d-02c5b69965d0/download/conservation_area_documents_plymouth.csv,ogl3,200,0.0,,f2443dd159d3c1cac089d2a9bf9ce9238d6d50a68c47b064f9b07a72dbbb213b,2025-01-22,2024-12-05,,2024-10-31,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,listed-building,listed-building-outline,5745f66790af06cb6a386165e377ba4e94248f588e3c3fee3caa0d1c3d6c6198,https://plymouth.thedata.place/dataset/29368148-bc98-4049-afe2-48b8a74b8ba5/resource/3b3a2c2e-e27c-4097-a3f2-9719339418be/download/listed_building_outlines_plymouth.geojson,ogl3,200,0.0,,49e57e11190d038674b65904765eca18dd14e59ead72bee783c0faf47d4c1d62,2025-01-22,2024-12-11,,2024-12-13,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-order,tree-preservation-order,5ceb0d5287a6bee4dec8b0dc5181c2327599c2c3b305560670a614c39e883fcb,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/97901b2b-506e-44bf-b777-7d6c148919a4/download/tree_preservation_order-dataset.csv,ogl3,200,0.0,,91dbde1d2a6527a5916eb6aad06572149f3840e377e3b856b22668775b21ccfc,2025-01-22,2024-12-11,,2024-12-13,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-order,tree-preservation-zone,2e67982f2b46713b11a4e762b2c31d0a50611deb806b14a22a32f1ae846905cb,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/4ce92465-49de-4d99-b6be-35b70cdc122c/download/tpo_zones_plymouth.csv,ogl3,200,0.0,,7713e47bd1cd60f177c72141202a892ba43ba8e0062e48f2e53360d35cb77ca0,2025-01-22,2024-12-05,,2024-11-27,,2024-02-27
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-order,tree,bb2a8f795c5c57e992e0cfa128925abf6b88bd5bbb389f0b65a2047d82404526,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/8489e342-6087-4ae0-a20e-c1dd60bdba31/download/tpo_trees_plymouth.geojson,ogl3,200,0.0,,ae266973b5d2dff974de222f42dc24778ad368f10c12cff72068098896fa5338,2025-01-22,2024-12-05,,2024-10-26,,2024-02-27
local-authority:RCH,ODP-Track4,Rochdale Metropolitan Borough Council,article-4-direction,article-4-direction,098f0733c0e45568c70460ba521ebd269cd0e18253f944ec03a2252c2febcd71,https://data.rochdale.gov.uk/files/Article_4_DirectionsDocumentDataset.csv,ogl3,200,0.0,,1b70d8fc9af4eb6ddff5065b8f24e14a3ae415d3b1164d28075def03d1f5ec8a,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:RCH,ODP-Track4,Rochdale Metropolitan Borough Council,article-4-direction,article-4-direction-area,2cefde155cf648a2923963c216be96b7fc9c2679d56c30edd9fedf5192decfc9,https://data.rochdale.gov.uk/files/Article_4_DirectionsAreaDataset.csv,ogl3,200,0.0,,fd5150e6a09c424169c255660e127d9955ec34857616efd5dcb18cb6ecef60bd,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:ROS,ODP-Track4,Rossendale Borough Council,article-4-direction,article-4-direction,eb830049575fb851430d8d623f44742c2386e1a2be6a0ad6d9a2cfc19bb70fd1,https://www.rossendale.gov.uk/downloads/file/18494/article-4-direction-documents-dataset,ogl3,200,0.0,,e935d5f3d73aa915ca0e9c4327c0474a592b9a077b21d26f505cd4c7e7d00acc,2025-01-22,2024-06-21,,2024-06-25,,2024-02-27
local-authority:ROS,ODP-Track4,Rossendale Borough Council,article-4-direction,article-4-direction-area,b870545dec246145a07dbccfac4fd546186c766afb58c513094c61cb5d6d06d1,https://www.rossendale.gov.uk/downloads/file/18493/article-4-direction-area-dataset,ogl3,200,0.0,,9ef4d35808132d3d78fce48fa68e5211d982ea8bbbac8d83e8f433c31d3c8760,2025-01-22,2024-06-21,,2024-06-25,,2024-02-27
local-authority:ROS,ODP-Track4,Rossendale Borough Council,conservation-area,conservation-area,d9192cbca1ef98f32f726c7585b7a80ee1a7a3e69e48a108969232c1882550e8,https://www.rossendale.gov.uk/downloads/file/18437/conservation-area-dataset,ogl3,200,0.0,,8b158fb9dd10954892a39e0639bf6f874186f536a123fca4d4ce0e2cbb4f48ed,2025-01-22,2024-05-13,,2024-05-14,,2024-02-27
local-authority:ROS,ODP-Track4,Rossendale Borough Council,conservation-area,conservation-area-document,be638dacab8e9643716043350587d10a38204c596cf3e70be5105149991d6eaf,https://www.rossendale.gov.uk/downloads/file/18438/conservation-area-documents-dataset,ogl3,200,0.0,,ae427ea7e1e717093ac4459d50f5c143784b2d37149647aa533e685e5943610b,2025-01-22,2024-05-13,,2024-12-21,,2024-02-27
local-authority:ROH,ODP-Track4,Rother District Council,conservation-area,conservation-area,2111898659f03bf581b6ad9b166af5d6d454bb61049f73dad676158fff2a2f06,https://rdcpublic.blob.core.windows.net/website-uploads/2024/09/conservation_area_dataset.csv,ogl3,200,0.0,,3409b5c78b9b3b703d89d2c8a46a8b4fbc95ca670bd8b0b4b0ecfc166aca5768,2025-01-22,2024-09-04,,2024-09-05,,2024-02-27
local-authority:ROH,ODP-Track4,Rother District Council,conservation-area,conservation-area-document,5c64275ff2c6dc834bffc7a5fbaa8843a0a1f3c8d7e77bf44f86fe2dd970fe9c,https://rdcpublic.blob.core.windows.net/website-uploads/2024/09/conservation_area_documents_dataset.csv,ogl3,200,0.0,,0d6f8704cf5a19c383dc4c84fa1430a9dc6eed1d759519d3440339bcda5fd70c,2025-01-22,2024-09-04,,2024-12-06,,2024-02-27
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,article-4-direction,article-4-direction,798bc0888a215652a1154e53db3372004dcacb61bf3fc53af2c64c20040e5bf0,https://www.rbkc.gov.uk/media/document/-article4directiondatasetcsv,ogl3,200,0.0,,70dc54db06abca466080ddccb4f2f58eeadc6ed885cc5fb58091f78b8ccbf9ef,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,article-4-direction,article-4-direction-area,575e7ae12b5ea9c74fb3f084d36d260edae6a0d1854da93c9ca8939ab21ef5ab,https://www.rbkc.gov.uk/media/document/article4directionareacsv,ogl3,200,0.0,,578443d5aedd0f63b8d68d28a03d7aabef49912a9131f60b7965e75d1d2450a7,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,conservation-area,conservation-area,72b72c28986d9ad90a889c8c60a8de40bb086014d380d173f4f109a2e8757faa,https://www.rbkc.gov.uk/media/document/conservationareacsv,ogl3,200,0.0,,45e21ade3d2865691cdc84954509773e1500669ae9d38d3d93c6e7933b3f0163,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,listed-building,listed-building-outline,a90770bf978a2d6bfbd16179e314b149ad0a922d21f84b940a826c7671676e7a,https://www.rbkc.gov.uk/media/document/listedbuildingoutlinecsv,ogl3,200,0.0,,dfe7d3de5603eb151e3252b21a39117025eb6da8701024ff89e466236c3044cc,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,tree-preservation-order,tree-preservation-order,898e4eec20bf667542dfbe98e2dbf1772187468ec2eda8edc56bec303ba2a7f6,https://www.rbkc.gov.uk/media/document/treepreservationorderdatasetcsv,ogl3,200,0.0,,385807bb331e7431cfe0d3daf0721ca24162bfac8e2fa1f396b1a4886f70118e,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
local-authority:KEC,ODP-Track4,Royal Borough of Kensington and Chelsea,tree-preservation-order,tree-preservation-zone,9069faa7899266fba41bdfd1a9afcba55cc991cc0964b247f86bc6a76abb09ae,https://www.rbkc.gov.uk/media/document/treepreservationzonedatasetcsv,ogl3,200,0.0,,eb991d970cba575ca342b05ba6d8fe512f9e6f708963a2f7d0fda59631d7228a,2025-01-22,2025-01-02,,2025-01-03,,2024-02-27
