organisation,cohort,organisation_name,pipeline,issue_type,severity,responsibility,count_issues,collection,endpoint,endpoint_url,latest_status,latest_exception,resource,latest_log_entry_date,endpoint_entry_date,endpoint_end_date,resource_start_date,resource_end_date
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area,,,,,conservation-area,dfb701a17a10d46053eea72484ff3836a75dd839eab109c78f1a3fbc8ca17409,https://www.newforest.gov.uk/media/4226/NFDC-conservation-area.geojson/json/NFDC-conservation-area.geojson,200,,26ac2d1aba0956026df3827227fd97717a90c98bcab4114cbd4f56ce50440043,2025-03-19,2024-11-27,,2024-11-28,
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area-document,invalid category value,error,external,1.0,conservation-area,6180a42205056c2f716158e940cd6f2af138e76f63b0730ba0c3582a2673e261,https://www.newforest.gov.uk/media/4225/conservation-area-document-dataset/xls/conservation-area-document_NFDC.csv?m=1732022311657,200,,65efc2d08b67477a04df2f1d9bb8a5f65f396401ff7e2620cb768c95ea192400,2025-03-19,2024-11-27,,2025-01-07,
local-authority:NEW,ODP-Track4,New Forest District Council,conservation-area-document,missing value,error,external,70.0,conservation-area,6180a42205056c2f716158e940cd6f2af138e76f63b0730ba0c3582a2673e261,https://www.newforest.gov.uk/media/4225/conservation-area-document-dataset/xls/conservation-area-document_NFDC.csv?m=1732022311657,200,,65efc2d08b67477a04df2f1d9bb8a5f65f396401ff7e2620cb768c95ea192400,2025-03-19,2024-11-27,,2025-01-07,
local-authority:PLY,ODP-Track4,Plymouth City Council,article-4-direction,,,,,article-4-direction,0076621b85266c55a2813a4561d188afaea56ff0623be0907be328a625e97e5e,https://plymouth.thedata.place/dataset/b18b02a2-c836-4bfc-93f8-bb2edc37fa9c/resource/b48b6c47-f268-407a-91cf-07ad6f9d5ca5/download/article_4_direction_plymouth.csv,200,,ad6d3892764a50887167cde402351e6f712ddfa25205fc8501b189f29feb08f5,2025-03-19,2024-12-05,,2024-10-31,
local-authority:PLY,ODP-Track4,Plymouth City Council,article-4-direction-area,,,,,article-4-direction,ced0b624cb0e3ed809bf20c6b46b2e603b5b3ee080ee6c988e7f8e8ca0413e05,https://plymouth.thedata.place/dataset/b18b02a2-c836-4bfc-93f8-bb2edc37fa9c/resource/43a43a94-575c-4d3f-8ee5-436d5c3970ab/download/article4.geojson,200,,8a3ef6fb3cf374edf1970367e9df4d56f72f69f0f7a4c28efd23ee98c28693d9,2025-03-19,2024-12-05,,2024-12-11,
local-authority:PLY,ODP-Track4,Plymouth City Council,conservation-area,,,,,conservation-area,108cf83c084f41a4d222fa095e10cc39d5ba9ac4a9e7a33f9c5cde3c9173df25,https://plymouth.thedata.place/dataset/7d4db8c4-6ac3-4e13-957b-4745db3b357b/resource/e474cdba-bbf4-41c0-bc14-894c81f69f1e/download/conservation_area_plymouth.geojson,200,,cd40e48f83ffbdf2536d01b4e2ae7b2226cd02a57fb07ec888653629300bcb11,2025-03-19,2024-12-05,,2024-10-31,
local-authority:PLY,ODP-Track4,Plymouth City Council,conservation-area-document,,,,,conservation-area,6d953394bf3cff23b634897683bbb4f07df453e38ac1b35846e05d6a7efcf6fe,https://plymouth.thedata.place/dataset/7d4db8c4-6ac3-4e13-957b-4745db3b357b/resource/407379f8-3815-49ac-966d-02c5b69965d0/download/conservation_area_documents_plymouth.csv,200,,f2443dd159d3c1cac089d2a9bf9ce9238d6d50a68c47b064f9b07a72dbbb213b,2025-03-19,2024-12-05,,2024-10-31,
local-authority:PLY,ODP-Track4,Plymouth City Council,listed-building-outline,invalid geometry - fixed,warning,external,1.0,listed-building,5745f66790af06cb6a386165e377ba4e94248f588e3c3fee3caa0d1c3d6c6198,https://plymouth.thedata.place/dataset/29368148-bc98-4049-afe2-48b8a74b8ba5/resource/3b3a2c2e-e27c-4097-a3f2-9719339418be/download/listed_building_outlines_plymouth.geojson,200,,49e57e11190d038674b65904765eca18dd14e59ead72bee783c0faf47d4c1d62,2025-03-19,2024-12-11,,2024-12-13,
local-authority:PLY,ODP-Track4,Plymouth City Council,tree,,,,,tree-preservation-order,bb2a8f795c5c57e992e0cfa128925abf6b88bd5bbb389f0b65a2047d82404526,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/8489e342-6087-4ae0-a20e-c1dd60bdba31/download/tpo_trees_plymouth.geojson,200,,ae266973b5d2dff974de222f42dc24778ad368f10c12cff72068098896fa5338,2025-03-19,2024-12-05,,2024-10-26,
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-order,,,,,tree-preservation-order,5ceb0d5287a6bee4dec8b0dc5181c2327599c2c3b305560670a614c39e883fcb,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/97901b2b-506e-44bf-b777-7d6c148919a4/download/tree_preservation_order-dataset.csv,200,,91dbde1d2a6527a5916eb6aad06572149f3840e377e3b856b22668775b21ccfc,2025-03-19,2024-12-11,,2024-12-13,
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-zone,OSGB,warning,external,487.0,tree-preservation-order,2e67982f2b46713b11a4e762b2c31d0a50611deb806b14a22a32f1ae846905cb,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/4ce92465-49de-4d99-b6be-35b70cdc122c/download/tpo_zones_plymouth.csv,200,,7713e47bd1cd60f177c72141202a892ba43ba8e0062e48f2e53360d35cb77ca0,2025-03-19,2024-12-05,,2024-11-27,
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-zone,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,2e67982f2b46713b11a4e762b2c31d0a50611deb806b14a22a32f1ae846905cb,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/4ce92465-49de-4d99-b6be-35b70cdc122c/download/tpo_zones_plymouth.csv,200,,7713e47bd1cd60f177c72141202a892ba43ba8e0062e48f2e53360d35cb77ca0,2025-03-19,2024-12-05,,2024-11-27,
local-authority:PLY,ODP-Track4,Plymouth City Council,tree-preservation-zone,patch,info,internal,482.0,tree-preservation-order,2e67982f2b46713b11a4e762b2c31d0a50611deb806b14a22a32f1ae846905cb,https://plymouth.thedata.place/dataset/7a367919-9259-4f55-a4b4-009df658e401/resource/4ce92465-49de-4d99-b6be-35b70cdc122c/download/tpo_zones_plymouth.csv,200,,7713e47bd1cd60f177c72141202a892ba43ba8e0062e48f2e53360d35cb77ca0,2025-03-19,2024-12-05,,2024-11-27,
local-authority:PTE,ODP-Track4,Peterborough City Council,article-4-direction,,,,,article-4-direction,d5ad6672335d6357c8dc5776d0c18c6f3cc40f7a5a6d0d13607e7a454e05855e,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/3/query?outFields=*&where=1%3D1&f=json,200,,e51e6f8fd1cadb696d5ca229236b84f2ec67afdea6aad03fc81142b04c67adbd,2025-03-19,2025-01-02,,2025-01-03,
local-authority:PTE,ODP-Track4,Peterborough City Council,article-4-direction-area,OSGB,warning,external,108.0,article-4-direction,f4d600b88aaf18172828b1dce6c4d00f9b93784dad2c11055b2d6eec899f714b,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/0/query?outFields=*&where=1%3D1&f=json,200,,a03e8926c699554734d2bea5e6961cab38863995aed68cd0d83ebeafdd0c6416,2025-03-19,2025-01-02,,2025-01-03,
local-authority:PTE,ODP-Track4,Peterborough City Council,conservation-area,,,,,conservation-area,7eddd356d929189e7ee8b964e12c8b61ba73c9a100eea0282aeeeb26a7659b9f,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,eab3390907891471d40b6227dd9d331eaf96a66bef830640d88bbf304619f420,2025-03-19,2024-08-13,,2025-03-18,
local-authority:PTE,ODP-Track4,Peterborough City Council,conservation-area-document,,,,,conservation-area,89ed4502c44b7b38a68da6b89bc635cf89498d618ab0c83e403c96badb67d064,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/2/query?outFields=*&where=1%3D1&f=json,200,,37054a6a1947c2c6ef528f7863d27f5f126205943f2e74edc02de5871e49ed14,2025-03-19,2024-08-14,,2024-08-16,
local-authority:PTE,ODP-Track4,Peterborough City Council,tree,reference values are not unique,error,external,4.0,tree-preservation-order,8152ca14f703747b1fc45664d130918ff05da7f4b92d16efb504ddb40c283b67,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/4/query?outFields=*&where=1%3D1&f=geojson,200,,338c70e2a49b24a3445fd78cee7243eb584bccac90a940d1d31bd75759fc6575,2025-03-19,2025-03-18,,2025-03-19,
local-authority:PTE,ODP-Track4,Peterborough City Council,tree-preservation-order,,,,,tree-preservation-order,54d9567a86c4173e24e6bd858b591d4dd831981bea4db1a71242140b62978e35,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/6/query?outFields=*&where=1%3D1&f=json,200,,e2dd74c664394d280fe53a3bcda8f2b29de2c47f48f67ab9f731d1adf54db8e9,2025-03-19,2025-03-18,,2025-03-19,
local-authority:PTE,ODP-Track4,Peterborough City Council,tree-preservation-zone,invalid category value,error,external,2.0,tree-preservation-order,e6903f1549f02d4116085ad87189bc1505b43bc89f9d6171de7d48f4c79fb3e9,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/5/query?outFields=*&where=1%3D1&f=geojson,200,,419211a7a9e622d89dab63a13277432f473db84893d19217c704977dd03b9e63,2025-03-19,2025-03-18,,2025-03-19,
local-authority:PTE,ODP-Track4,Peterborough City Council,tree-preservation-zone,no associated documents found for this area,error,external,1.0,tree-preservation-order,e6903f1549f02d4116085ad87189bc1505b43bc89f9d6171de7d48f4c79fb3e9,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/5/query?outFields=*&where=1%3D1&f=geojson,200,,419211a7a9e622d89dab63a13277432f473db84893d19217c704977dd03b9e63,2025-03-19,2025-03-18,,2025-03-19,
local-authority:PTE,ODP-Track4,Peterborough City Council,tree-preservation-zone,patch,info,internal,395.0,tree-preservation-order,e6903f1549f02d4116085ad87189bc1505b43bc89f9d6171de7d48f4c79fb3e9,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/5/query?outFields=*&where=1%3D1&f=geojson,200,,419211a7a9e622d89dab63a13277432f473db84893d19217c704977dd03b9e63,2025-03-19,2025-03-18,,2025-03-19,
local-authority:PTE,ODP-Track4,Peterborough City Council,tree-preservation-zone,reference values are not unique,error,external,2.0,tree-preservation-order,e6903f1549f02d4116085ad87189bc1505b43bc89f9d6171de7d48f4c79fb3e9,https://atlas.peterborough.gov.uk/arcgis/rest/services/Planning/Planning_Digitisation_GOV_UK_External_Connection/MapServer/5/query?outFields=*&where=1%3D1&f=geojson,200,,419211a7a9e622d89dab63a13277432f473db84893d19217c704977dd03b9e63,2025-03-19,2025-03-18,,2025-03-19,
local-authority:RCH,ODP-Track4,Rochdale Metropolitan Borough Council,article-4-direction,,,,,article-4-direction,098f0733c0e45568c70460ba521ebd269cd0e18253f944ec03a2252c2febcd71,https://data.rochdale.gov.uk/files/Article_4_DirectionsDocumentDataset.csv,200,,1b70d8fc9af4eb6ddff5065b8f24e14a3ae415d3b1164d28075def03d1f5ec8a,2025-03-19,2025-01-02,,2025-01-03,
local-authority:RCH,ODP-Track4,Rochdale Metropolitan Borough Council,article-4-direction-area,OSGB,warning,external,6.0,article-4-direction,2cefde155cf648a2923963c216be96b7fc9c2679d56c30edd9fedf5192decfc9,https://data.rochdale.gov.uk/files/Article_4_DirectionsAreaDataset.csv,200,,fd5150e6a09c424169c255660e127d9955ec34857616efd5dcb18cb6ecef60bd,2025-03-19,2025-01-02,,2025-01-03,
local-authority:RCH,ODP-Track4,Rochdale Metropolitan Borough Council,conservation-area,invalid geometry - fixed,warning,external,1.0,conservation-area,dc658ab95279b4e6cc13ea66285d6164fca3b908e1a4ff181311d767d00eaa11,https://data.rochdale.gov.uk/files/Conservation_Areas_Area_Dataset.csv,200,,ca1f43570c5e014009971005940a34f1a0adf37cc61e31b552fc6e26e182b319,2025-03-19,2025-01-20,,2025-02-05,
local-authority:RCH,ODP-Track4,Rochdale Metropolitan Borough Council,conservation-area-document,invalid category value,error,external,29.0,conservation-area,7c07df2ea86a89f105df723f28ba3e67d25ad74c9d581803cf4ec6fcda1855c1,https://data.rochdale.gov.uk/files/Conservation_Areas_Document_Dataset.csv,200,,22b83203fd2e8bb832948538cd52674f2ae5bec5cbd71bd366f5f2cca29c1b12,2025-03-19,2025-01-20,,2025-02-05,
local-authority:ROH,ODP-Track4,Rother District Council,conservation-area,,,,,conservation-area,2111898659f03bf581b6ad9b166af5d6d454bb61049f73dad676158fff2a2f06,https://rdcpublic.blob.core.windows.net/website-uploads/2024/09/conservation_area_dataset.csv,200,,3409b5c78b9b3b703d89d2c8a46a8b4fbc95ca670bd8b0b4b0ecfc166aca5768,2025-03-19,2024-09-04,,2024-09-05,
local-authority:ROH,ODP-Track4,Rother District Council,conservation-area-document,,,,,conservation-area,5c64275ff2c6dc834bffc7a5fbaa8843a0a1f3c8d7e77bf44f86fe2dd970fe9c,https://rdcpublic.blob.core.windows.net/website-uploads/2024/09/conservation_area_documents_dataset.csv,200,,0d6f8704cf5a19c383dc4c84fa1430a9dc6eed1d759519d3440339bcda5fd70c,2025-03-19,2024-09-04,,2024-12-06,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,article-4-direction,,,,,article-4-direction,eb830049575fb851430d8d623f44742c2386e1a2be6a0ad6d9a2cfc19bb70fd1,https://www.rossendale.gov.uk/downloads/file/18494/article-4-direction-documents-dataset,200,,e935d5f3d73aa915ca0e9c4327c0474a592b9a077b21d26f505cd4c7e7d00acc,2025-03-19,2024-06-21,,2024-06-25,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,article-4-direction-area,invalid geometry - fixed,warning,external,2.0,article-4-direction,b870545dec246145a07dbccfac4fd546186c766afb58c513094c61cb5d6d06d1,https://www.rossendale.gov.uk/downloads/file/18493/article-4-direction-area-dataset,200,,9ef4d35808132d3d78fce48fa68e5211d982ea8bbbac8d83e8f433c31d3c8760,2025-03-19,2024-06-21,,2024-06-25,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,conservation-area,invalid geometry - fixed,warning,external,1.0,conservation-area,d9192cbca1ef98f32f726c7585b7a80ee1a7a3e69e48a108969232c1882550e8,https://www.rossendale.gov.uk/downloads/file/18437/conservation-area-dataset,200,,8b158fb9dd10954892a39e0639bf6f874186f536a123fca4d4ce0e2cbb4f48ed,2025-03-19,2024-05-13,,2024-05-14,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,conservation-area-document,,,,,conservation-area,be638dacab8e9643716043350587d10a38204c596cf3e70be5105149991d6eaf,https://www.rossendale.gov.uk/downloads/file/18438/conservation-area-documents-dataset,200,,ae427ea7e1e717093ac4459d50f5c143784b2d37149647aa533e685e5943610b,2025-03-19,2024-05-13,,2024-12-21,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,tree,no associated documents found for this area,error,external,1.0,tree-preservation-order,45ada2b4a70ada7485dfeb3fbe36b49caf1c32aeff85231773af544a2821ef37,https://www.rossendale.gov.uk/downloads/file/19073/tree-dataset,200,,b31a7bf2d443cee2b06cee04d4c928526f6788e148f3e3bc1550c706aa9e934d,2025-03-19,2025-03-10,,2025-03-11,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,tree-preservation-order,missing value,error,external,9.0,tree-preservation-order,bc2a064a5f5ef2bb6796547bf1d84c01422232c332b705c56d186e70bd65e0af,https://www.rossendale.gov.uk/downloads/file/19075/tree-preservation-order-dataset,200,,2f91e7c5a1dc40513321f751724b57857a05cd10dd4a154d470d1750629c4596,2025-03-19,2025-03-10,,2025-03-11,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,tree-preservation-zone,invalid geometry - fixed,warning,external,11.0,tree-preservation-order,a8bfa5f533b530d3b23c9456d59812192fe5745a7b7be1889eef230703bd11c2,https://www.rossendale.gov.uk/downloads/file/19074/tree-preservation-zone-dataset,200,,d29b266dcc869978883fc78724fd6cb03016b09776eaea0aab945b08e0a4a923,2025-03-19,2025-03-10,,2025-03-11,
local-authority:ROS,ODP-Track4,Rossendale Borough Council,tree-preservation-zone,no associated documents found for this area,error,external,9.0,tree-preservation-order,a8bfa5f533b530d3b23c9456d59812192fe5745a7b7be1889eef230703bd11c2,https://www.rossendale.gov.uk/downloads/file/19074/tree-preservation-zone-dataset,200,,d29b266dcc869978883fc78724fd6cb03016b09776eaea0aab945b08e0a4a923,2025-03-19,2025-03-10,,2025-03-11,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,article-4-direction,,,,,article-4-direction,196a877ca7aa581c5f190f15262b1e38483a0cf3ccbe56c8d82ac43534c8c897,https://www.sandwell.gov.uk/downloads/file/2894/article-4-direction-dataset,200,,2b142efd3bcfe29660a3b912c4f742b9c7ff31c8ca0a02d93c9aa8b60e8e2469,2025-03-19,2024-07-05,,2024-07-06,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,article-4-direction-area,invalid geometry - fixed,warning,external,1.0,article-4-direction,472199d995dd42c6c6441b47a12c9e466a16a8fc8b94520a86b031fb32cd36a2,https://www.sandwell.gov.uk/downloads/file/2890/article-4-direction-area-dataset,200,,7d7782465f1311722c376a3dbe68595826234712fa4aa4b4f0dd25ae57d04d4f,2025-03-19,2024-07-22,,2024-07-23,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,conservation-area,,,,,conservation-area,2737f4f6d755809cbe3e84341cfcd6792d74844d34338bb050d47eebf2ce017b,https://www.sandwell.gov.uk/downloads/file/2889/conservation-area-dataset-july24,200,,8009f71565d65bc5db6ed33ff9f5669c994d37e93b4d76d313e0f3da804bfd35,2025-03-19,2024-07-05,,2024-07-06,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,listed-building-outline,invalid geometry - fixed,warning,external,3.0,listed-building,53d76cd2b96235d7c94950b2089725f480d814131fc0d46c9e582225f93c9ed6,https://www.sandwell.gov.uk/downloads/file/3670/listed-building-outline-dataset,200,,5fe53a54a6e117d9d7ddbe5ddc32803020d0f8361d962a7b2e5e98efa556ba60,2025-03-19,2025-01-28,,2025-01-30,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,listed-building-outline,no associated documents found for this area,error,external,216.0,listed-building,53d76cd2b96235d7c94950b2089725f480d814131fc0d46c9e582225f93c9ed6,https://www.sandwell.gov.uk/downloads/file/3670/listed-building-outline-dataset,200,,5fe53a54a6e117d9d7ddbe5ddc32803020d0f8361d962a7b2e5e98efa556ba60,2025-03-19,2025-01-28,,2025-01-30,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,tree,no associated documents found for this area,error,external,659.0,tree-preservation-order,cd0ff78194618896cec280b2f0b383bfbb2670cc5eccbd5eedfd149589ee6976,https://www.sandwell.gov.uk/downloads/file/3297/tree-dataset,200,,8ad96e2fd5f5fa8314e21242aaddfe0e5b9067e75f66e031bbb593c6ea23218c,2025-03-19,2024-10-02,,2024-10-03,
local-authority:SAW,ODP-Track4,Sandwell Metropolitan Borough Council,tree-preservation-zone,no associated documents found for this area,error,external,52.0,tree-preservation-order,093d93b05b23fc2d81922b06c60befe8f536d2a99a24993ad3f654d07c54b476,https://www.sandwell.gov.uk/downloads/file/3296/tree-preservation-zone-dataset,200,,57b80e4a1193d605a8db30b8473605e68415292a0d1f3b1f506f0f2faa4ed00c,2025-03-19,2024-10-02,,2024-10-03,
local-authority:SCA,ODP-Track4,South Cambridgeshire District Council,article-4-direction-area,,,,,article-4-direction,f710d80e5a2fef8013f5af997839a1fa84e1c25246eed5c2c8895f7566e35715,https://hub.arcgis.com/api/v3/datasets/4457b756c3a54d4b90e04e74022e9a39_1/downloads/data?format=geojson&spatialRefId=4326&where=1%3D1,200,,ac6f944c17f14a39dbb491fb87e3617ca0921044d8c19a2d105b1245cfbaa862,2025-03-19,2025-02-10,,2025-02-11,
local-authority:SCA,ODP-Track4,South Cambridgeshire District Council,conservation-area,invalid geometry - fixed,warning,external,4.0,conservation-area,56b7cf4cc457dd53ecfeb3f5cf7e34637b8f0efdb9711758cf4287901bbe0dbe,https://services-eu1.arcgis.com/tO2FhEnLa2qmISt9/arcgis/rest/services/South_Cambs_District_Council_Conservation_Areas/FeatureServer/1/query?outFields=*&where=1%3D1&f=geojson,200,,2736061b68a527b2023dad63ec82abb368d11bd1256f23e83c684d695da0f5b2,2025-03-19,2025-01-02,,2025-01-03,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,article-4-direction,,,,,article-4-direction,42240f67dbdba0aea9180b1dd7f3d53e64ca5b7a12ed865adc78de6d293395a9,https://beta.southglos.gov.uk/static/e19375ab137bdb706b8c2e05fea45c37/Article4DirectionDataset.csv,200,,ebc0e1c1e084b50971e80284c657c72e44587628354df8b163b7da98e4223807,2025-03-19,2025-02-10,,2025-02-11,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,article-4-direction-area,,,,,article-4-direction,14b8541453cdf0bda13fb4fcdce33e87e9cc5aa29b63d0e984a3f4c099a5eedb,https://hosted.southglos.gov.uk/OpenData/Planning/Article4DirectionArea.json.txt,200,,8a86a106640ada1588e83d26c06a1d84d97059b61611a8d2eae6d60665a2ca3a,2025-03-19,2025-02-10,,2025-02-11,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,conservation-area,,,,,conservation-area,7c20fe9bee6f170b1bbb049437f11eeaeb43be624d82907472eab656ff8276ce,https://hosted.southglos.gov.uk/OpenData/Planning/ConservationAreaDataset.json.txt,200,,0c37c6413b718ad19422ab5d68d752338ce0584d5fed542bff30441a57e7ba05,2025-03-19,2025-02-24,,2025-02-27,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,conservation-area-document,no associated documents found for this area,error,external,30.0,conservation-area,fa178f42970069580b2ede4c459a9b8151c6e256eab936fc5f00a5e1ad7a681d,https://beta.southglos.gov.uk/static/1be84de74c6ca08bb3683fcd2f7dc621/Conservation-areas-documents-dataset.csv,200,,6964491091f148c50812eb29ede4466d3ab83fe4077e11bfe5bf9dfc66d40a31,2025-03-19,2025-02-24,,2025-02-27,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,listed-building-outline,OSGB,warning,external,2084.0,listed-building,e4be3608a792d2773efc9b4863366ba07b9fad3e7656638b0fd1bc032cd159bd,https://hosted.southglos.gov.uk/OpenData/Planning/listed_buildings.gml.txt,200,,54cd389b717a42dd461c7f3e859f540e770c6e83e64110f2084130a8512c8e9a,2025-03-19,2025-03-03,,2025-03-03,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,listed-building-outline,invalid geometry - fixed,warning,external,38.0,listed-building,e4be3608a792d2773efc9b4863366ba07b9fad3e7656638b0fd1bc032cd159bd,https://hosted.southglos.gov.uk/OpenData/Planning/listed_buildings.gml.txt,200,,54cd389b717a42dd461c7f3e859f540e770c6e83e64110f2084130a8512c8e9a,2025-03-19,2025-03-03,,2025-03-03,
local-authority:SGC,ODP-Track4,South Gloucestershire Council,listed-building-outline,no associated documents found for this area,error,external,2084.0,listed-building,e4be3608a792d2773efc9b4863366ba07b9fad3e7656638b0fd1bc032cd159bd,https://hosted.southglos.gov.uk/OpenData/Planning/listed_buildings.gml.txt,200,,54cd389b717a42dd461c7f3e859f540e770c6e83e64110f2084130a8512c8e9a,2025-03-19,2025-03-03,,2025-03-03,
local-authority:SNO,ODP-Track4,South Norfolk District Council,article-4-direction,,,,,article-4-direction,,https://www.southnorfolkandbroadland.gov.uk/asset-library/snc-article-4-direction-dataset.csv,,,bb3292b3834f846f4aa6364da30dd3f7ccdce75127f11792108f2a3fabd27ef2,2025-01-16,,,2024-12-18,2025-01-16
local-authority:SNO,ODP-Track4,South Norfolk District Council,article-4-direction-area,,,,,article-4-direction,424ad40ebb7b5c30fc335bd922296bab1d42634c6c535ac657f18f64c5ca8492,https://www.southnorfolkandbroadland.gov.uk/asset-library/snc-article-4-direction-area.json,200,,b199ca5f954e5fd3b99901240ef1c7edd597ada9ea40bb4be42a4d46c308b482,2025-03-19,2025-01-15,,2025-01-17,
local-authority:SST,ODP-Track4,South Staffordshire Council,article-4-direction,,,,,article-4-direction,d3599f46a21de336fdcf154dbc0601cae3244cad242afd42b8fbe0fcdedad472,https://www.sstaffs.gov.uk/sites/default/files/2024-11/Article%204%20Direction%20Data_0.csv,200,,550a3af1e8d079966ee7b84c72e1a7476fb9eb7a9acba0e224a599633d72f16f,2025-03-19,2024-11-12,,2024-11-13,
local-authority:SST,ODP-Track4,South Staffordshire Council,article-4-direction-area,,,,,article-4-direction,90dcae622e23a4e136120a6d59ad80397611ff46bea1b79a28dda771958c8843,https://www.sstaffs.gov.uk/sites/default/files/2024-11/South Staffordshire Article 4 Spatial Dataset_0.geojson,200,,f6060abab9d718491d9e2bea9dcb5c63c6e3ee809797c88311ad46c6a2268300,2025-03-19,2024-11-22,,2024-11-23,
local-authority:SST,ODP-Track4,South Staffordshire Council,conservation-area,,,,,conservation-area,6be2e81951485d6856463b6ed433ebf69661be33981b0985d0a9bb5142686e01,https://www.sstaffs.gov.uk/sites/default/files/2024-11/South%20Staffs%20Conservation%20Area%20geometry%20dataset%20ODP1.geojson,200,,f652cfade3e3101f06717a0f2015d4d13796bf6fd2679217c897d95dcc2e3d11,2025-03-19,2024-11-26,,2024-11-27,
local-authority:SST,ODP-Track4,South Staffordshire Council,conservation-area-document,,,,,conservation-area,9181f07d30189821c33ea48304029441910724c3f4529c1758751d3b393ba104,https://www.sstaffs.gov.uk/sites/default/files/2024-12/South%20Staffs%20Conservation%20Area%20document%20dataset_1.csv,200,,1955cfa75351d968cb1413360373df7b56e4fb5ff41042baff9098cf0163d750,2025-03-19,2024-12-17,,2024-12-17,
local-authority:SST,ODP-Track4,South Staffordshire Council,conservation-area-document,,,,,conservation-area,,https://www.sstaffs.gov.uk/sites/default/files/2024-11/South Staffs Conservation Area document dataset_1.csv,,,132a88bf7def213b910af10c21de97a1ba1d218656802a82f7490896c6acbd18,2024-12-18,,,2024-11-23,2024-12-18
local-authority:SST,ODP-Track4,South Staffordshire Council,tree,invalid geometry - fixed,warning,external,2.0,tree-preservation-order,c1d65f06b7c0a242de3510837e0791fd3bf9fab19c09fa3477bcede0e883d7a1,https://www.sstaffs.gov.uk/sites/default/files/2025-01/South%20Staffs%20TPO%20non%20Zone%20Geometry%20Dataset.geojson,200,,87f62452d1d253a70673fd188ab30a8608ef95f3d2970136c79969f9700599ee,2025-03-19,2025-02-05,,2025-02-06,
local-authority:SST,ODP-Track4,South Staffordshire Council,tree,no associated documents found for this area,error,external,4619.0,tree-preservation-order,c1d65f06b7c0a242de3510837e0791fd3bf9fab19c09fa3477bcede0e883d7a1,https://www.sstaffs.gov.uk/sites/default/files/2025-01/South%20Staffs%20TPO%20non%20Zone%20Geometry%20Dataset.geojson,200,,87f62452d1d253a70673fd188ab30a8608ef95f3d2970136c79969f9700599ee,2025-03-19,2025-02-05,,2025-02-06,
